"TSA","Date","Cases_Raw","Cases_Daily","CI_Lower","CI_Upper"
"C - Wichita Falls",2020-08-02,NA,NA,NA,NA
"C - Wichita Falls",2020-08-03,NA,NA,NA,NA
"D - Abilene",2020-03-04,0,0,NA,NA
"D - Abilene",2020-03-05,0,0,NA,NA
"D - Abilene",2020-03-06,0,0,NA,NA
"D - Abilene",2020-03-07,NA,NA,NA,NA
"D - Abilene",2020-03-08,NA,NA,NA,NA
"D - Abilene",2020-03-09,0,NA,NA,NA
"D - Abilene",2020-03-10,0,NA,NA,NA
"D - Abilene",2020-03-11,0,NA,NA,NA
"D - Abilene",2020-03-12,0,NA,NA,NA
"D - Abilene",2020-03-13,0,NA,NA,NA
"D - Abilene",2020-03-14,NA,NA,NA,NA
"D - Abilene",2020-03-15,0,NA,NA,NA
"D - Abilene",2020-03-16,0,NA,NA,NA
"D - Abilene",2020-03-17,0,NA,NA,NA
"D - Abilene",2020-03-18,0,NA,NA,NA
"D - Abilene",2020-03-19,0,NA,NA,NA
"D - Abilene",2020-03-20,0,NA,NA,NA
"D - Abilene",2020-03-21,1,0.142857142857143,NA,NA
"D - Abilene",2020-03-22,0,0.142857142857143,NA,NA
"D - Abilene",2020-03-23,0,0.142857142857143,NA,NA
"D - Abilene",2020-03-24,3,0.571428571428571,NA,NA
"D - Abilene",2020-03-25,0,0.571428571428571,NA,NA
"D - Abilene",2020-03-26,1,0.714285714285714,NA,NA
"D - Abilene",2020-03-27,1,0.857142857142857,NA,NA
"D - Abilene",2020-03-28,2,1,NA,NA
"D - Abilene",2020-03-29,5,1.71428571428571,NA,NA
"D - Abilene",2020-03-30,0,1.71428571428571,NA,NA
"D - Abilene",2020-03-31,4,1.85714285714286,NA,NA
"D - Abilene",2020-04-01,4,2.42857142857143,NA,NA
"D - Abilene",2020-04-02,0,2.28571428571429,NA,NA
"D - Abilene",2020-04-03,5,2.85714285714286,NA,NA
"D - Abilene",2020-04-04,5,3.28571428571429,NA,NA
"D - Abilene",2020-04-05,5,3.28571428571429,NA,NA
"D - Abilene",2020-04-06,5,4,NA,NA
"D - Abilene",2020-04-07,5,4.14285714285714,NA,NA
"D - Abilene",2020-04-08,8,4.71428571428571,NA,NA
"D - Abilene",2020-04-09,7,5.71428571428571,NA,NA
"D - Abilene",2020-04-10,10,6.42857142857143,NA,NA
"D - Abilene",2020-04-11,6,6.57142857142857,NA,NA
"D - Abilene",2020-04-12,4,6.42857142857143,NA,NA
"D - Abilene",2020-04-13,2,6,NA,NA
"D - Abilene",2020-04-14,8,6.42857142857143,NA,NA
"D - Abilene",2020-04-15,6,6.14285714285714,NA,NA
"D - Abilene",2020-04-16,7,6.14285714285714,NA,NA
"D - Abilene",2020-04-17,10,6.14285714285714,NA,NA
"D - Abilene",2020-04-18,37,10.5714285714286,NA,NA
"D - Abilene",2020-04-19,17,12.4285714285714,NA,NA
"D - Abilene",2020-04-20,2,12.4285714285714,NA,NA
"D - Abilene",2020-04-21,0,11.2857142857143,NA,NA
"D - Abilene",2020-04-22,20,13.2857142857143,NA,NA
"D - Abilene",2020-04-23,22,15.4285714285714,NA,NA
"D - Abilene",2020-04-24,14,16,NA,NA
"D - Abilene",2020-04-25,18,13.2857142857143,NA,NA
"D - Abilene",2020-04-26,13,12.7142857142857,NA,NA
"D - Abilene",2020-04-27,17,14.8571428571429,NA,NA
"D - Abilene",2020-04-28,40,20.5714285714286,NA,NA
"D - Abilene",2020-04-29,46,24.2857142857143,NA,NA
"D - Abilene",2020-04-30,16,23.4285714285714,NA,NA
"D - Abilene",2020-05-01,28,25.4285714285714,NA,NA
"D - Abilene",2020-05-02,35,27.8571428571429,NA,NA
"D - Abilene",2020-05-03,21,29,NA,NA
"D - Abilene",2020-05-04,17,29,NA,NA
"D - Abilene",2020-05-05,9,24.5714285714286,NA,NA
"D - Abilene",2020-05-06,28,22,NA,NA
"D - Abilene",2020-05-07,0,19.7142857142857,NA,NA
"D - Abilene",2020-05-08,5,16.4285714285714,NA,NA
"D - Abilene",2020-05-09,6,12.2857142857143,NA,NA
"D - Abilene",2020-05-10,0,9.28571428571429,NA,NA
"D - Abilene",2020-05-11,3,7.28571428571429,NA,NA
"D - Abilene",2020-05-12,3,6.42857142857143,NA,NA
"D - Abilene",2020-05-13,23,5.71428571428571,NA,NA
"D - Abilene",2020-05-14,12,7.42857142857143,NA,NA
"D - Abilene",2020-05-15,3,7.14285714285714,NA,NA
"D - Abilene",2020-05-16,5,7,NA,NA
"D - Abilene",2020-05-17,0,7,NA,NA
"D - Abilene",2020-05-18,0,6.57142857142857,NA,NA
"D - Abilene",2020-05-19,12,7.85714285714286,NA,NA
"D - Abilene",2020-05-20,9,5.85714285714286,NA,NA
"D - Abilene",2020-05-21,16,6.42857142857143,NA,NA
"D - Abilene",2020-05-22,10,7.42857142857143,NA,NA
"D - Abilene",2020-05-23,1,6.85714285714286,NA,NA
"D - Abilene",2020-05-24,0,6.85714285714286,NA,NA
"D - Abilene",2020-05-25,2,7.14285714285714,NA,NA
"D - Abilene",2020-05-26,0,5.42857142857143,NA,NA
"D - Abilene",2020-05-27,1,4.28571428571429,NA,NA
"D - Abilene",2020-05-28,224,34,NA,NA
"D - Abilene",2020-05-29,36,37.7142857142857,NA,NA
"D - Abilene",2020-05-30,52,45,NA,NA
"D - Abilene",2020-05-31,1,45.1428571428571,NA,NA
"D - Abilene",2020-06-01,1,45,NA,NA
"D - Abilene",2020-06-02,209,74.8571428571429,NA,NA
"D - Abilene",2020-06-03,34,79.5714285714286,NA,NA
"D - Abilene",2020-06-04,6,48.4285714285714,NA,NA
"D - Abilene",2020-06-05,5,44,NA,NA
"D - Abilene",2020-06-06,0,36.5714285714286,NA,NA
"D - Abilene",2020-06-07,0,36.4285714285714,NA,NA
"D - Abilene",2020-06-08,0,36.2857142857143,NA,NA
"D - Abilene",2020-06-09,1,6.57142857142857,NA,NA
"D - Abilene",2020-06-10,0,1.71428571428571,NA,NA
"D - Abilene",2020-06-11,1,1,NA,NA
"D - Abilene",2020-06-12,3,0.714285714285714,NA,NA
"D - Abilene",2020-06-13,2,1,NA,NA
"D - Abilene",2020-06-14,3,1.42857142857143,NA,NA
"D - Abilene",2020-06-15,0,1.42857142857143,NA,NA
"D - Abilene",2020-06-16,3,1.71428571428571,NA,NA
"D - Abilene",2020-06-17,0,1.71428571428571,NA,NA
"D - Abilene",2020-06-18,4,2.14285714285714,NA,NA
"D - Abilene",2020-06-19,4,2.28571428571429,NA,NA
"D - Abilene",2020-06-20,52,9.42857142857143,NA,NA
"D - Abilene",2020-06-21,4,9.57142857142857,NA,NA
"D - Abilene",2020-06-22,10,11,NA,NA
"D - Abilene",2020-06-23,0,10.5714285714286,NA,NA
"D - Abilene",2020-06-24,24,14,NA,NA
"D - Abilene",2020-06-25,9,14.7142857142857,NA,NA
"D - Abilene",2020-06-26,13,16,NA,NA
"D - Abilene",2020-06-27,23,11.8571428571429,NA,NA
"D - Abilene",2020-06-28,16,13.5714285714286,NA,NA
"D - Abilene",2020-06-29,6,13,NA,NA
"D - Abilene",2020-06-30,32,17.5714285714286,NA,NA
"D - Abilene",2020-07-01,49,21.1428571428571,NA,NA
"D - Abilene",2020-07-02,40,25.5714285714286,NA,NA
"D - Abilene",2020-07-03,35,28.7142857142857,NA,NA
"D - Abilene",2020-07-04,52,32.8571428571429,NA,NA
"D - Abilene",2020-07-05,14,32.5714285714286,NA,NA
"D - Abilene",2020-07-06,33,36.4285714285714,NA,NA
"D - Abilene",2020-07-07,25,35.4285714285714,NA,NA
"D - Abilene",2020-07-08,70,38.4285714285714,NA,NA
"D - Abilene",2020-07-09,75,43.4285714285714,NA,NA
"D - Abilene",2020-07-10,35,43.4285714285714,NA,NA
"D - Abilene",2020-07-11,67,45.5714285714286,NA,NA
"D - Abilene",2020-07-12,51,50.8571428571429,NA,NA
"D - Abilene",2020-07-13,42,52.1428571428571,NA,NA
"D - Abilene",2020-07-14,106,63.7142857142857,NA,NA
"D - Abilene",2020-07-15,50,60.8571428571429,NA,NA
"D - Abilene",2020-07-16,41,56,NA,NA
"D - Abilene",2020-07-17,94,64.4285714285714,NA,NA
"D - Abilene",2020-07-18,81,66.4285714285714,NA,NA
"D - Abilene",2020-07-19,20,62,NA,NA
"D - Abilene",2020-07-20,13,57.8571428571429,NA,NA
"D - Abilene",2020-07-21,74,53.2857142857143,NA,NA
"D - Abilene",2020-07-22,55,54,NA,NA
"D - Abilene",2020-07-23,35,53.1428571428571,NA,NA
"D - Abilene",2020-07-24,57,47.8571428571429,NA,NA
"D - Abilene",2020-07-25,NA,47.2376097281587,41.1701998348121,53.3050196215054
"D - Abilene",2020-07-26,NA,47.5669155673364,38.0568192002602,57.0770119344126
"D - Abilene",2020-07-27,NA,47.3918767669185,35.7841239333391,58.999629600498
"D - Abilene",2020-07-28,NA,47.4849166648087,33.9244413100867,61.0453920195307
"D - Abilene",2020-07-29,NA,47.4354623576565,32.2557222329105,62.6152024824025
"D - Abilene",2020-07-30,NA,47.4617492362039,30.7782179210214,64.1452805513865
"D - Abilene",2020-07-31,NA,47.4477767427336,29.4055726840851,65.489980801382
"D - Abilene",2020-08-01,NA,47.4552036638656,28.139616604206,66.7707907235253
"D - Abilene",2020-08-02,NA,47.4512559677999,26.9462504563457,67.956261479254
"D - Abilene",2020-08-03,NA,47.4533543210677,25.8216923763074,69.085016265828
"E - Dallas/Ft. Worth",2020-03-04,0,0,NA,NA
"E - Dallas/Ft. Worth",2020-03-05,0,0,NA,NA
"E - Dallas/Ft. Worth",2020-03-06,0,0,NA,NA
"E - Dallas/Ft. Worth",2020-03-07,NA,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-08,NA,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-09,1,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-10,2,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-11,3,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-12,1,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-13,0,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-14,NA,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-15,10,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-16,0,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-17,2,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-18,11,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-19,8,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-20,12,NA,NA,NA
"E - Dallas/Ft. Worth",2020-03-21,18,8.71428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-03-22,9,8.57142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-03-23,8,9.71428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-03-24,186,36,NA,NA
"E - Dallas/Ft. Worth",2020-03-25,61,43.1428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-03-26,204,71.1428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-03-27,133,88.4285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-03-28,105,100.857142857143,NA,NA
"E - Dallas/Ft. Worth",2020-03-29,120,116.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-03-30,84,127.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-03-31,156,123.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-04-01,237,148.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-04-02,157,141.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-04-03,220,154.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-04-04,209,169,NA,NA
"E - Dallas/Ft. Worth",2020-04-05,121,169.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-04-06,158,179.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-04-07,148,178.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-04-08,267,182.857142857143,NA,NA
"E - Dallas/Ft. Worth",2020-04-09,226,192.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-04-10,239,195.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-04-11,243,200.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-04-12,227,215.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-04-13,123,210.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-04-14,206,218.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-04-15,181,206.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-04-16,228,206.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-04-17,225,204.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-04-18,257,206.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-04-19,197,202.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-04-20,144,205.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-04-21,145,196.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-04-22,253,207,NA,NA
"E - Dallas/Ft. Worth",2020-04-23,231,207.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-04-24,273,214.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-04-25,297,220,NA,NA
"E - Dallas/Ft. Worth",2020-04-26,243,226.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-04-27,255,242.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-04-28,202,250.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-04-29,291,256,NA,NA
"E - Dallas/Ft. Worth",2020-04-30,214,253.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-05-01,314,259.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-05-02,456,282.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-05-03,331,294.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-05-04,350,308.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-05-05,323,325.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-05-06,407,342.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-05-07,418,371.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-05-08,476,394.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-05-09,505,401.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-05-10,365,406.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-05-11,783,468.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-05-12,391,477.857142857143,NA,NA
"E - Dallas/Ft. Worth",2020-05-13,381,474.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-05-14,599,500,NA,NA
"E - Dallas/Ft. Worth",2020-05-15,444,495.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-05-16,328,470.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-05-17,324,464.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-05-18,337,400.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-05-19,433,406.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-05-20,433,414,NA,NA
"E - Dallas/Ft. Worth",2020-05-21,225,360.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-05-22,553,376.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-05-23,349,379.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-05-24,244,367.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-05-25,235,353.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-05-26,247,326.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-05-27,323,310.857142857143,NA,NA
"E - Dallas/Ft. Worth",2020-05-28,443,342,NA,NA
"E - Dallas/Ft. Worth",2020-05-29,407,321.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-05-30,378,325.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-05-31,363,342.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-06-01,314,353.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-06-02,302,361.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-06-03,424,375.857142857143,NA,NA
"E - Dallas/Ft. Worth",2020-06-04,478,380.857142857143,NA,NA
"E - Dallas/Ft. Worth",2020-06-05,553,401.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-06-06,488,417.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-06-07,406,423.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-06-08,356,429.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-06-09,678,483.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-06-10,497,493.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-06-11,583,508.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-06-12,648,522.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-06-13,838,572.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-06-14,519,588.428571428571,NA,NA
"E - Dallas/Ft. Worth",2020-06-15,425,598.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-06-16,674,597.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-06-17,679,623.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-06-18,844,661,NA,NA
"E - Dallas/Ft. Worth",2020-06-19,891,695.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-06-20,761,684.714285714286,NA,NA
"E - Dallas/Ft. Worth",2020-06-21,794,724,NA,NA
"E - Dallas/Ft. Worth",2020-06-22,940,797.571428571429,NA,NA
"E - Dallas/Ft. Worth",2020-06-23,819,818.285714285714,NA,NA
"E - Dallas/Ft. Worth",2020-06-24,1453,928.857142857143,NA,NA
"E - Dallas/Ft. Worth",2020-06-25,1091,964.142857142857,NA,NA
"E - Dallas/Ft. Worth",2020-06-26,1078,990.857142857143,NA,NA
"E - Dallas/Ft. Worth",2020-06-27,1244,1059.85714285714,NA,NA
"E - Dallas/Ft. Worth",2020-06-28,1159,1112,NA,NA
"E - Dallas/Ft. Worth",2020-06-29,1098,1134.57142857143,NA,NA
"E - Dallas/Ft. Worth",2020-06-30,1438,1223,NA,NA
"E - Dallas/Ft. Worth",2020-07-01,1606,1244.85714285714,NA,NA
"E - Dallas/Ft. Worth",2020-07-02,1609,1318.85714285714,NA,NA
"E - Dallas/Ft. Worth",2020-07-03,1725,1411.28571428571,NA,NA
"E - Dallas/Ft. Worth",2020-07-04,1640,1467.85714285714,NA,NA
"E - Dallas/Ft. Worth",2020-07-05,1289,1486.42857142857,NA,NA
"E - Dallas/Ft. Worth",2020-07-06,1818,1589.28571428571,NA,NA
"E - Dallas/Ft. Worth",2020-07-07,2805,1784.57142857143,NA,NA
"E - Dallas/Ft. Worth",2020-07-08,2641,1932.42857142857,NA,NA
"E - Dallas/Ft. Worth",2020-07-09,2171,2012.71428571429,NA,NA
"E - Dallas/Ft. Worth",2020-07-10,2182,2078,NA,NA
"E - Dallas/Ft. Worth",2020-07-11,2317,2174.71428571429,NA,NA
"E - Dallas/Ft. Worth",2020-07-12,1843,2253.85714285714,NA,NA
"E - Dallas/Ft. Worth",2020-07-13,1771,2247.14285714286,NA,NA
"E - Dallas/Ft. Worth",2020-07-14,2367,2184.57142857143,NA,NA
"E - Dallas/Ft. Worth",2020-07-15,2163,2116.28571428571,NA,NA
"E - Dallas/Ft. Worth",2020-07-16,2332,2139.28571428571,NA,NA
"E - Dallas/Ft. Worth",2020-07-17,2268,2151.57142857143,NA,NA
"E - Dallas/Ft. Worth",2020-07-18,2067,2115.85714285714,NA,NA
"E - Dallas/Ft. Worth",2020-07-19,1609,2082.42857142857,NA,NA
"E - Dallas/Ft. Worth",2020-07-20,1631,2062.42857142857,NA,NA
"E - Dallas/Ft. Worth",2020-07-21,2110,2025.71428571429,NA,NA
"E - Dallas/Ft. Worth",2020-07-22,2088,2015,NA,NA
"E - Dallas/Ft. Worth",2020-07-23,2057,1975.71428571429,NA,NA
"E - Dallas/Ft. Worth",2020-07-24,1184,1820.85714285714,NA,NA
"E - Dallas/Ft. Worth",2020-07-25,NA,1731.86175198607,1702.068827886,1761.65467608615
"E - Dallas/Ft. Worth",2020-07-26,NA,1697.65505163222,1642.89923000616,1752.41087325828
"E - Dallas/Ft. Worth",2020-07-27,NA,1627.31862439076,1552.70141224553,1701.935836536
"E - Dallas/Ft. Worth",2020-07-28,NA,1537.1981031391,1437.18919172625,1637.20701455196
"E - Dallas/Ft. Worth",2020-07-29,NA,1507.17504298156,1373.59305639979,1640.75702956334
"E - Dallas/Ft. Worth",2020-07-30,NA,1470.36179431901,1306.22652497271,1634.4970636653
"E - Dallas/Ft. Worth",2020-07-31,NA,1457.57851131624,1263.08717432587,1652.06984830661
"E - Dallas/Ft. Worth",2020-08-01,NA,1442.53064734991,1220.42703181969,1664.63426288013
"E - Dallas/Ft. Worth",2020-08-02,NA,1437.09988679075,1188.84252491085,1685.35724867064
"E - Dallas/Ft. Worth",2020-08-03,NA,1430.94491080065,1158.52869918868,1703.36112241262
"F - Paris",2020-03-04,0,0,NA,NA
"F - Paris",2020-03-05,0,0,NA,NA
"F - Paris",2020-03-06,0,0,NA,NA
"F - Paris",2020-03-07,NA,NA,NA,NA
"F - Paris",2020-03-08,NA,NA,NA,NA
"F - Paris",2020-03-09,0,NA,NA,NA
"F - Paris",2020-03-10,0,NA,NA,NA
"F - Paris",2020-03-11,0,NA,NA,NA
"F - Paris",2020-03-12,0,NA,NA,NA
"F - Paris",2020-03-13,0,NA,NA,NA
"F - Paris",2020-03-14,NA,NA,NA,NA
"F - Paris",2020-03-15,0,NA,NA,NA
"F - Paris",2020-03-16,0,NA,NA,NA
"F - Paris",2020-03-17,0,NA,NA,NA
"F - Paris",2020-03-18,1,NA,NA,NA
"F - Paris",2020-03-19,0,NA,NA,NA
"F - Paris",2020-03-20,0,NA,NA,NA
"F - Paris",2020-03-21,0,0.142857142857143,NA,NA
"F - Paris",2020-03-22,0,0.142857142857143,NA,NA
"F - Paris",2020-03-23,0,0.142857142857143,NA,NA
"F - Paris",2020-03-24,4,0.714285714285714,NA,NA
"F - Paris",2020-03-25,0,0.571428571428571,NA,NA
"F - Paris",2020-03-26,0,0.571428571428571,NA,NA
"F - Paris",2020-03-27,1,0.714285714285714,NA,NA
"F - Paris",2020-03-28,4,1.28571428571429,NA,NA
"F - Paris",2020-03-29,0,1.28571428571429,NA,NA
"F - Paris",2020-03-30,2,1.57142857142857,NA,NA
"F - Paris",2020-03-31,5,1.71428571428571,NA,NA
"F - Paris",2020-04-01,2,2,NA,NA
"F - Paris",2020-04-02,1,2.14285714285714,NA,NA
"F - Paris",2020-04-03,2,2.28571428571429,NA,NA
"F - Paris",2020-04-04,9,3,NA,NA
"F - Paris",2020-04-05,1,3.14285714285714,NA,NA
"F - Paris",2020-04-06,0,2.85714285714286,NA,NA
"F - Paris",2020-04-07,5,2.85714285714286,NA,NA
"F - Paris",2020-04-08,4,3.14285714285714,NA,NA
"F - Paris",2020-04-09,8,4.14285714285714,NA,NA
"F - Paris",2020-04-10,9,5.14285714285714,NA,NA
"F - Paris",2020-04-11,1,4,NA,NA
"F - Paris",2020-04-12,3,4.28571428571429,NA,NA
"F - Paris",2020-04-13,0,4.28571428571429,NA,NA
"F - Paris",2020-04-14,1,3.71428571428571,NA,NA
"F - Paris",2020-04-15,5,3.85714285714286,NA,NA
"F - Paris",2020-04-16,9,4,NA,NA
"F - Paris",2020-04-17,9,4,NA,NA
"F - Paris",2020-04-18,8,5,NA,NA
"F - Paris",2020-04-19,4,5.14285714285714,NA,NA
"F - Paris",2020-04-20,0,5.14285714285714,NA,NA
"F - Paris",2020-04-21,8,6.14285714285714,NA,NA
"F - Paris",2020-04-22,4,6,NA,NA
"F - Paris",2020-04-23,0,4.71428571428571,NA,NA
"F - Paris",2020-04-24,7,4.42857142857143,NA,NA
"F - Paris",2020-04-25,0,3.28571428571429,NA,NA
"F - Paris",2020-04-26,2,3,NA,NA
"F - Paris",2020-04-27,0,3,NA,NA
"F - Paris",2020-04-28,44,8.14285714285714,NA,NA
"F - Paris",2020-04-29,0,7.57142857142857,NA,NA
"F - Paris",2020-04-30,2,7.85714285714286,NA,NA
"F - Paris",2020-05-01,16,9.14285714285714,NA,NA
"F - Paris",2020-05-02,14,11.1428571428571,NA,NA
"F - Paris",2020-05-03,4,11.4285714285714,NA,NA
"F - Paris",2020-05-04,0,11.4285714285714,NA,NA
"F - Paris",2020-05-05,7,6.14285714285714,NA,NA
"F - Paris",2020-05-06,2,6.42857142857143,NA,NA
"F - Paris",2020-05-07,11,7.71428571428571,NA,NA
"F - Paris",2020-05-08,4,6,NA,NA
"F - Paris",2020-05-09,0,4,NA,NA
"F - Paris",2020-05-10,28,7.42857142857143,NA,NA
"F - Paris",2020-05-11,0,7.42857142857143,NA,NA
"F - Paris",2020-05-12,28,10.4285714285714,NA,NA
"F - Paris",2020-05-13,33,14.8571428571429,NA,NA
"F - Paris",2020-05-14,60,21.8571428571429,NA,NA
"F - Paris",2020-05-15,20,24.1428571428571,NA,NA
"F - Paris",2020-05-16,23,27.4285714285714,NA,NA
"F - Paris",2020-05-17,8,24.5714285714286,NA,NA
"F - Paris",2020-05-18,7,25.5714285714286,NA,NA
"F - Paris",2020-05-19,35,26.5714285714286,NA,NA
"F - Paris",2020-05-20,64,31,NA,NA
"F - Paris",2020-05-21,57,30.5714285714286,NA,NA
"F - Paris",2020-05-22,17,30.1428571428571,NA,NA
"F - Paris",2020-05-23,28,30.8571428571429,NA,NA
"F - Paris",2020-05-24,5,30.4285714285714,NA,NA
"F - Paris",2020-05-25,9,30.7142857142857,NA,NA
"F - Paris",2020-05-26,72,36,NA,NA
"F - Paris",2020-05-27,43,33,NA,NA
"F - Paris",2020-05-28,143,45.2857142857143,NA,NA
"F - Paris",2020-05-29,26,46.5714285714286,NA,NA
"F - Paris",2020-05-30,4,43.1428571428571,NA,NA
"F - Paris",2020-05-31,84,54.4285714285714,NA,NA
"F - Paris",2020-06-01,9,54.4285714285714,NA,NA
"F - Paris",2020-06-02,15,46.2857142857143,NA,NA
"F - Paris",2020-06-03,40,45.8571428571429,NA,NA
"F - Paris",2020-06-04,33,30.1428571428571,NA,NA
"F - Paris",2020-06-05,19,29.1428571428571,NA,NA
"F - Paris",2020-06-06,46,35.1428571428571,NA,NA
"F - Paris",2020-06-07,25,26.7142857142857,NA,NA
"F - Paris",2020-06-08,0,25.4285714285714,NA,NA
"F - Paris",2020-06-09,46,29.8571428571429,NA,NA
"F - Paris",2020-06-10,15,26.2857142857143,NA,NA
"F - Paris",2020-06-11,24,25,NA,NA
"F - Paris",2020-06-12,19,25,NA,NA
"F - Paris",2020-06-13,55,26.2857142857143,NA,NA
"F - Paris",2020-06-14,7,23.7142857142857,NA,NA
"F - Paris",2020-06-15,1,23.8571428571429,NA,NA
"F - Paris",2020-06-16,23,20.5714285714286,NA,NA
"F - Paris",2020-06-17,14,20.4285714285714,NA,NA
"F - Paris",2020-06-18,5,17.7142857142857,NA,NA
"F - Paris",2020-06-19,44,21.2857142857143,NA,NA
"F - Paris",2020-06-20,16,15.7142857142857,NA,NA
"F - Paris",2020-06-21,15,16.8571428571429,NA,NA
"F - Paris",2020-06-22,1,16.8571428571429,NA,NA
"F - Paris",2020-06-23,34,18.4285714285714,NA,NA
"F - Paris",2020-06-24,10,17.8571428571429,NA,NA
"F - Paris",2020-06-25,19,19.8571428571429,NA,NA
"F - Paris",2020-06-26,25,17.1428571428571,NA,NA
"F - Paris",2020-06-27,10,16.2857142857143,NA,NA
"F - Paris",2020-06-28,21,17.1428571428571,NA,NA
"F - Paris",2020-06-29,29,21.1428571428571,NA,NA
"F - Paris",2020-06-30,27,20.1428571428571,NA,NA
